,City,tweet_created_at,hashtags,text,screen_name,user_id,user_created_at,user_friends_count,user_statuses_count,tweet_id
22,Beverly Hills,Wed Dec 20 00:46:52 +0000 2017,"[{'text': 'ThomasFire', 'indices': [48, 59]}]","RT @KEYTNC3: PROGRAMMING NOTE: Watch the 6 p.m. #ThomasFire press briefing for Dec. 19 live on KEYT NewsChannel 3, online on our website, o…",DowntownOxnard,175290470,Fri Aug 06 05:35:20 +0000 2010,103,520,943281513721974785
23,Beverly Hills,Wed Dec 20 00:46:32 +0000 2017,"[{'text': 'ThomasFire', 'indices': [35, 46]}]","PROGRAMMING NOTE: Watch the 6 p.m. #ThomasFire press briefing for Dec. 19 live on KEYT NewsChannel 3, online on our… https://t.co/wDr93CSKJX",oflores,32547678,Fri Apr 17 20:06:44 +0000 2009,577,19780,943281428569186304
24,Beverly Hills,Wed Dec 20 00:46:31 +0000 2017,"[{'text': 'ThomasFire', 'indices': [35, 46]}]","PROGRAMMING NOTE: Watch the 6 p.m. #ThomasFire press briefing for Dec. 19 live on KEYT NewsChannel 3, online on our… https://t.co/woXohri7h5",KEYTNC3,582280139,Thu May 17 00:06:52 +0000 2012,1844,40250,943281424559374336
25,Beverly Hills,Wed Dec 20 00:46:31 +0000 2017,"[{'text': 'ThomasFire', 'indices': [35, 46]}]","PROGRAMMING NOTE: Watch the 6 p.m. #ThomasFire press briefing for Dec. 19 live on KEYT NewsChannel 3, online on our… https://t.co/3pS0noad9G",KCOY,95516820,Tue Dec 08 22:29:27 +0000 2009,969,38086,943281422189637632
26,Beverly Hills,Wed Dec 20 00:46:29 +0000 2017,[],California Fires - Santa Barbara update as of today 12/19... https://t.co/UjLPFpG4L8,cmaden753,87762663,Thu Nov 05 19:29:22 +0000 2009,457,18737,943281417840193537
27,Beverly Hills,Wed Dec 20 00:45:14 +0000 2017,[],Thomas Rhett//Playing with fire is fs my fav song😍,_whitney22_,3245002330,Sun May 10 15:03:55 +0000 2015,279,1549,943281100574601217
28,Beverly Hills,Wed Dec 20 00:44:27 +0000 2017,[],RT @EmergencyMgtMag: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/L8KF9kjuAR https://t.co/cFrkVf3…,RiskDisasterTIG,2561848010,Wed Jun 11 18:23:00 +0000 2014,560,1389,943280906055356417
29,Beverly Hills,Wed Dec 20 00:43:49 +0000 2017,[],Latest Landsat-8 satellite imagery (2017-12-18) covering the majority of the burn scar caused by the Thomas Fire (s… https://t.co/hvSQlkWDWS,BigDataEarth,4441380198,Thu Dec 03 11:33:47 +0000 2015,462,95,943280743039557632
30,Beverly Hills,Wed Dec 20 00:42:42 +0000 2017,[],RT @latimes: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/iHIXv6Up3B https://t.co/fjzYQgm15S,Shez_Hus,387237860,Sat Oct 08 18:07:47 +0000 2011,83,346,943280464109948928
31,Beverly Hills,Wed Dec 20 00:42:40 +0000 2017,"[{'text': 'accountability', 'indices': [49, 64]}, {'text': 'DoYourJob', 'indices': [81, 91]}, {'text': 'HeatherHeyer', 'indices': [92, 105]}]","https://t.co/CPIgoytaiC Resigns, with benefits? 🤔#accountability would FIRE him! #DoYourJob #HeatherHeyer… https://t.co/HykPiaOuE5",jaricadavis,548765603,Sun Apr 08 22:40:10 +0000 2012,4999,42065,943280457281654784
32,Beverly Hills,Wed Dec 20 00:41:51 +0000 2017,[],RT @IngrahamAngle: Many firefighters say they’ve never encountered a situation like this in their careers. Many are on three-week shifts...…,WaurishukJim,907940307928567810,Wed Sep 13 12:13:32 +0000 2017,41,1403,943280248195571712
33,Beverly Hills,Wed Dec 20 00:40:44 +0000 2017,"[{'text': 'ThomasFire', 'indices': [95, 106]}]",RT @CBSLA: Actor @RobLowe wanted to show 'respect' and 'gratitude' for fire crews battling the #ThomasFire. So he invited them into his hom…,avcr8teur,11930902,Mon Jan 07 05:58:29 +0000 2008,609,1205,943279970339643392
34,Beverly Hills,Wed Dec 20 00:40:41 +0000 2017,[],"RT @foodandwater: OUTRAGEOUS: While over 100,000 ppl are being evacuated from California amid fires, workers are being forced to stay to pi…",kepelch,824479520661004288,Thu Jan 26 04:50:10 +0000 2017,238,529,943279955944730624
35,Beverly Hills,Wed Dec 20 00:39:47 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @EliasonMike: #ThomasFire- With the latest Star Wars movie playing, The Arlington Theatre’s marquee in Santa Barbara has an extra specia…",TweetGiannelli,3409712714,Tue Sep 01 01:40:13 +0000 2015,1149,11396,943279728970031105
36,Beverly Hills,Wed Dec 20 00:38:56 +0000 2017,[],Inferno-fanning winds set to return as Thomas Fire close to becoming largest ever in California https://t.co/Y1tV1bKwws,FriendsSantaAna,834137740258136064,Tue Feb 21 20:28:29 +0000 2017,21,18866,943279516776005632
37,Beverly Hills,Wed Dec 20 00:37:32 +0000 2017,[],California Wildfires: Thomas Fire Could Become Largest in State History https://t.co/OWZiZ0W7BY via @buzzflash,redot2005,34553489,Thu Apr 23 06:31:44 +0000 2009,18510,287573,943279165318533120
38,Beverly Hills,Wed Dec 20 00:37:30 +0000 2017,[],Please support my GoFundMe campaign: https://t.co/ypLZG3Sa7M @gofundme https://t.co/Xep4tNw9nm,Ojitos76714876,906412104130871298,Sat Sep 09 07:01:00 +0000 2017,0,25,943279155721863169
39,Beverly Hills,Wed Dec 20 00:35:26 +0000 2017,[],"RT @ReddingFire: ***THOMAS FIRE UPDATE: REDDING BATTALION 3 &amp; 4, ENGINE 15, OES ENGINE 8333 ARE BEING RELEASED.  WILL TRAVEL HOME TOMORROW.…",Rose1244Sara,2814887648,Wed Sep 17 12:51:24 +0000 2014,1394,25935,943278634168733697
40,Beverly Hills,Wed Dec 20 00:35:10 +0000 2017,[],"***THOMAS FIRE UPDATE: REDDING BATTALION 3 &amp; 4, ENGINE 15, OES ENGINE 8333 ARE BEING RELEASED.  WILL TRAVEL HOME TO… https://t.co/kXgg38R8xh",ReddingFire,2566572170,Sat Jun 14 06:19:38 +0000 2014,0,2715,943278568133365760
41,Beverly Hills,Wed Dec 20 00:34:14 +0000 2017,[],"RT @CBSNews: ""Thank you to all the crews from all over the country who stood tall and saved my town."" Rob Lowe showed his gratitude to fire…",2009wtweet,72930716,Wed Sep 09 19:36:00 +0000 2009,339,104,943278333072166912
42,Beverly Hills,Wed Dec 20 00:34:05 +0000 2017,[],RT @LATgeoffmohan: How local farmers are coping with the devastating Thomas fire https://t.co/FqxFxOmW5W,JohanPacheco22,4340621713,Tue Nov 24 03:09:03 +0000 2015,2260,3471,943278293159067648
43,Beverly Hills,Wed Dec 20 00:33:05 +0000 2017,[],Little girl gives savings to fund for fallen firefighters: While her father Johnny battled the monstrous Thomas Fir… https://t.co/iAglqfswFK,matt_white79,786913853208686592,Fri Oct 14 12:57:37 +0000 2016,21,32096,943278045107929088
44,Beverly Hills,Wed Dec 20 00:31:33 +0000 2017,[],Reindeer evacuated from Santa Barbara Zoo due to Thomas Fire https://t.co/2umfR73w74,suemillermdr,59978456,Sat Jul 25 04:21:53 +0000 2009,3717,12027,943277657147371520
45,Beverly Hills,Wed Dec 20 00:31:30 +0000 2017,[],How local farmers are coping with the devastating Thomas fire https://t.co/FqxFxOmW5W,LATgeoffmohan,974708869,Tue Nov 27 20:59:37 +0000 2012,1265,7541,943277643713138688
46,Beverly Hills,Wed Dec 20 00:30:37 +0000 2017,[],Judy Dillin delivered her blocks for the Thomas Fire Quilts https://t.co/fNkih4i391,VenturaMQG,1090452980,Mon Jan 14 23:19:30 +0000 2013,332,262,943277421691834369
47,Beverly Hills,Wed Dec 20 00:30:03 +0000 2017,[],🎧 Playing With Fire (Feat. Danielle Bradbery) by @ThomasRhett on ❤️❤️❤️@PandoraMusic https://t.co/nO2sA0RXMK https://t.co/MxhB2HINtK,AngelPalmetto,2632531888,Sun Jun 22 21:41:44 +0000 2014,1328,1329,943277279714693122
48,Beverly Hills,Wed Dec 20 00:30:01 +0000 2017,[],"The need to feed our community will be greater than ever this holiday season.   
https://t.co/6FTO9sUhvc",KEYTNC3Beth,1259976961,Mon Mar 11 17:18:53 +0000 2013,581,4234,943277270013300736
49,Beverly Hills,Wed Dec 20 00:28:37 +0000 2017,[],Inferno-fanning winds set to return as Thomas Fire close to becoming largest ever in… https://t.co/t5kOKEJMou,newsvideosfeed,750005460456079360,Mon Jul 04 16:36:51 +0000 2016,0,37445,943276919969271808
50,Beverly Hills,Wed Dec 20 00:28:05 +0000 2017,[],"Donations for the Thomas Fire Quilt Block Project are already coming in!
Orlando MQG sent three beautiful finished… https://t.co/SBnbz1QTok",VenturaMQG,1090452980,Mon Jan 14 23:19:30 +0000 2013,332,262,943276786711896064
51,Beverly Hills,Wed Dec 20 00:27:38 +0000 2017,[],"RT @ABC: Plane makes water drop on ""monster"" California wildfire that's been turning mountainsides to ash for the past two weeks. https://t…",sharonm1009,2783124992,Sun Aug 31 23:56:58 +0000 2014,140,4328,943276670789849089
52,Beverly Hills,Wed Dec 20 00:26:59 +0000 2017,[],RT @boxall: How local farmers are coping with the devastating Thomas fire https://t.co/mLHHyl2ugk,ChuckDalldorf,22794611,Wed Mar 04 16:24:59 +0000 2009,4370,171807,943276508298272768
53,Beverly Hills,Wed Dec 20 00:26:47 +0000 2017,[],Inferno-fanning winds set to return as Thomas Fire close to becoming largest in California history https://t.co/c1Dr6C5YtO via @nbcnews,tahititom,262905603,Wed Mar 09 00:29:26 +0000 2011,807,18065,943276458599788544
54,Beverly Hills,Wed Dec 20 00:26:07 +0000 2017,[],'Monster' Thomas fire in Southern California now 50 percent contained https://t.co/L0CLf86I9E,1shawnster,718819021907456000,Sat Apr 09 15:13:04 +0000 2016,2883,66913,943276289980542976
55,Beverly Hills,Wed Dec 20 00:25:05 +0000 2017,[],"Some trouble ahead, but Cal Fire is finally gaining the upper hand. https://t.co/ePplf2vtcU",RogersWrites,309830295,Thu Jun 02 18:57:20 +0000 2011,2013,13732,943276030109896709
56,Beverly Hills,Wed Dec 20 00:24:00 +0000 2017,"[{'text': 'VIDEO', 'indices': [21, 27]}]",RT @USNationalGuard: #VIDEO: A @146AirliftWing MAFFS-equipped C-130J drops a line of Phos-Chek on the Thomas Fire in the hills above Santa…,sgt_scarlett01,886477908881100800,Sun Jul 16 06:49:38 +0000 2017,1114,95,943275757148684288
57,Beverly Hills,Wed Dec 20 00:23:10 +0000 2017,[],"RT @marklanebiz: IMAGE: A C-130J Hercules drops fire retardant chemicals onto a ridge line above Santa Barbara, Calif., Dec. 13, 2017, in a…",IvanMosovitch,2510272353,Sat Apr 26 10:29:42 +0000 2014,2174,86955,943275547118927872
58,Beverly Hills,Wed Dec 20 00:23:03 +0000 2017,[],RT @FOXLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.…,millvill0921,708642668,Sat Jul 21 08:35:47 +0000 2012,1041,9514,943275519461679104
59,Beverly Hills,Wed Dec 20 00:22:41 +0000 2017,[],RT @FOXLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.…,cali_kiki2012,848688799,Thu Sep 27 05:02:24 +0000 2012,877,30997,943275425765064704
60,Beverly Hills,Wed Dec 20 00:21:26 +0000 2017,[],RT @boxall: How local farmers are coping with the devastating Thomas fire https://t.co/mLHHyl2ugk,dgendvil,25393191,Thu Mar 19 21:48:31 +0000 2009,5001,277409,943275111737462784
61,Beverly Hills,Wed Dec 20 00:20:54 +0000 2017,"[{'text': 'ThomasFire', 'indices': [38, 49]}]",The @UCDavisFire crew assigned to the #ThomasFire is scheduled to come home tomorrow — https://t.co/eNjbZma0qm https://t.co/fZk8qEgZ6Y,UCDavisDateline,231583815,Tue Dec 28 23:01:13 +0000 2010,664,3605,943274978572566529
62,Beverly Hills,Wed Dec 20 00:20:46 +0000 2017,[],"RT @CityMalibu: Our sincere condolences go out to family, friends and colleagues of Cory Iverson, a Cal Fire engineer based in San Diego wh…",MariaCoburg,4769282356,Mon Jan 11 00:33:42 +0000 2016,1263,1067,943274944842162176
63,Beverly Hills,Wed Dec 20 00:19:58 +0000 2017,[],"Favorable Conditions Slow 271,750-Acre Thomas Fire’s Pace, But Dangerous Winds Are Expected to Return https://t.co/4cJhZVyFZo via @ktla",DaniellalLee,2355595164,Sat Feb 22 01:45:39 +0000 2014,352,13414,943274743595184128
64,Beverly Hills,Wed Dec 20 00:19:27 +0000 2017,[],"@ParrotOfTheDay Here is hoping the fire danger stays low and not like it is in my state, California.   The Thomas f… https://t.co/6eH4EW8Vkb",Heatherwxyz,553209661,Sat Apr 14 03:23:28 +0000 2012,28,37,943274611134816256
65,Beverly Hills,Wed Dec 20 00:18:23 +0000 2017,[],@AshleyDeVan @StateFarm Wow. Is this how we are going to let State Farm treat our firefighters affected by the Thom… https://t.co/2By15ZjkQH,JoelBaca,29013103,Sun Apr 05 16:28:26 +0000 2009,44,120,943274342237978624
66,Beverly Hills,Wed Dec 20 00:18:02 +0000 2017,[],"RT @SCVSignal: When Strauss returns to Santa Clarita, he said he feels prepared to handle an emergency situation that might arise locally.…",mrstrauss86,428419931,Sun Dec 04 18:55:57 +0000 2011,826,3574,943274257995501568
67,Beverly Hills,Wed Dec 20 00:17:51 +0000 2017,[],RT @avmartinez: Cal/OSHA issues advisory requiring employers that expose workers to harmful wildlife smoke to provide N95 (or ones offering…,TheMaryMaxine,21328845,Thu Feb 19 19:13:57 +0000 2009,796,80715,943274209362325504
68,Beverly Hills,Wed Dec 20 00:17:04 +0000 2017,[],"Oprah, Katy Perry &amp; More Celebrities' Families Impacted by Wildfires - Footwear News https://t.co/wR5wLLxvFw https://t.co/ifNFtiAwDh",KatyPerryNewsUK,2776443246,Thu Aug 28 13:47:23 +0000 2014,776,5477,943274014641864704
69,Beverly Hills,Wed Dec 20 00:16:52 +0000 2017,[],Sacramento’s finest fire crew from strike team 4804a kicking buy in the hills above Montecito have saved thousands… https://t.co/1CKM1XNhy3,ShawnsWorldNow,919648068550586368,Sun Oct 15 19:36:00 +0000 2017,159,221,943273963651710976
70,Beverly Hills,Wed Dec 20 00:15:38 +0000 2017,"[{'text': 'thomasfire', 'indices': [103, 114]}]",RT @KCLUNEWS: Firefighters Say They Are Making More Progress In Efforts To Contain Massive Thomas Fire #thomasfire @vcfd @countyventura htt…,maryann1126,2557117646,Mon Jun 09 16:10:56 +0000 2014,686,4592,943273652685910016
71,Beverly Hills,Wed Dec 20 00:15:28 +0000 2017,[],How local farmers are coping with the devastating Thomas fire https://t.co/mLHHyl2ugk,boxall,16637461,Tue Oct 07 21:32:47 +0000 2008,596,2819,943273609451118592
72,Beverly Hills,Wed Dec 20 00:15:01 +0000 2017,[],Thank you to the crews. With over 1550 sad stories there were hundreds of structures that were NOT added to that gr… https://t.co/TC8hT46QcF,Caylym,90546272,Tue Nov 17 02:38:51 +0000 2009,196,368,943273495793893376
73,Beverly Hills,Wed Dec 20 00:14:25 +0000 2017,"[{'text': 'ThomasFire', 'indices': [17, 28]}]","RT @latimes: The #ThomasFire so far: 
–270,000 acres
–104,607 people have fled their homes
–8,500+ firefighters
–$130 million cost 
–3rd-la…",aheadofthenight,1670686752,Wed Aug 14 15:00:38 +0000 2013,72,73141,943273346921259008
74,Beverly Hills,Wed Dec 20 00:13:45 +0000 2017,"[{'text': 'LALATE', 'indices': [2, 9]}, {'text': 'BREAKINGNEWS', 'indices': [12, 25]}, {'text': 'THOMASFIRE', 'indices': [26, 37]}]","🔥 #LALATE 🔥 #BREAKINGNEWS
#THOMASFIRE 
* NEW TUESDAY REPORT *
https://t.co/6lRT7eeLCv

UPDATE 4 PM

Evacuation Orde… https://t.co/JKSf7jkvDt",LALATE,43846520,Mon Jun 01 07:05:19 +0000 2009,2321,202570,943273178679390213
75,Beverly Hills,Wed Dec 20 00:13:20 +0000 2017,[],RT @Firefighting365: Firefighter killed in Thomas fire honored by Burbank and Glendale fire departments - Los Angeles Times https://t.co/cN…,JenRich08,263871199,Thu Mar 10 22:20:54 +0000 2011,2691,8289,943273073498718208
76,Beverly Hills,Wed Dec 20 00:13:11 +0000 2017,"[{'text': 'ThomasFire', 'indices': [55, 66]}]","RT @KCRWinSB: Donkeys, pigs and pythons were among the #ThomasFire evacuees at the @HSVC_OJAI, which had over 400 animals at the height of…",jwbastian,332524436,Sat Jul 09 23:50:03 +0000 2011,522,1195,943273037180239872
77,Beverly Hills,Wed Dec 20 00:13:05 +0000 2017,[],Firefighter killed in Thomas fire honored by Burbank and Glendale fire departments - Los Angeles Times https://t.co/cNKm6kXDsF,Firefighting365,947049384,Wed Nov 14 04:39:12 +0000 2012,1452,12325,943273010605297664
78,Beverly Hills,Wed Dec 20 00:13:05 +0000 2017,[],Firefighter killed in Thomas fire honored by Burbank and Glendale fire departments - Los Angeles Times https://t.co/uDokdoEc44,Firefightingnew,587851230,Tue May 22 21:39:44 +0000 2012,5524,17675,943273009246191617
79,Beverly Hills,Wed Dec 20 00:12:06 +0000 2017,[],Engine 318 from strike team 4155c after 14 days fighting the THOMAS Fire they are coming back home to Sacramento. G… https://t.co/PKNzYWMAE1,ShawnsWorldNow,919648068550586368,Sun Oct 15 19:36:00 +0000 2017,159,221,943272762566524928
80,Beverly Hills,Wed Dec 20 00:11:15 +0000 2017,[],Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/L8KF9kjuAR https://t.co/cFrkVf31q0,EmergencyMgtMag,35778794,Mon Apr 27 16:04:00 +0000 2009,746,9988,943272549420617730
81,Beverly Hills,Wed Dec 20 00:10:18 +0000 2017,[],RT @latimes: Gusty winds expected to return this week as Thomas fire continues to grow https://t.co/iHIXv6Up3B https://t.co/fjzYQgm15S,realheatha78,1189981,Wed Mar 14 23:35:12 +0000 2007,2406,14812,943272310248759296
82,Beverly Hills,Wed Dec 20 00:09:47 +0000 2017,[],Firefighters Appear to Win Weekend Battle with Thomas Fire https://t.co/oKBZMPfjj0,TroyCoby,772899092842307584,Mon Sep 05 20:47:58 +0000 2016,12301,254311,943272180191825921
83,Beverly Hills,Wed Dec 20 00:08:57 +0000 2017,"[{'text': 'UPDATE', 'indices': [11, 18]}]","RT @FOXLA: #UPDATE: 'Thomas Fire' grows to 271,000 acres with 50% containment
https://t.co/WMVQTwqIlS https://t.co/oFhJYeN53r",jimmyhuiquincy,109940740,Sat Jan 30 19:50:44 +0000 2010,2062,41266,943271970476646400
84,Beverly Hills,Wed Dec 20 00:08:54 +0000 2017,[],"'You don't let the loss get in your way of what you have to do in your life"": Necesitamos La Música': Puerto Ricans… https://t.co/QiRPecH2Mo",DougRanck,14398646,Tue Apr 15 17:10:27 +0000 2008,584,5194,943271957025484800
85,Beverly Hills,Wed Dec 20 00:08:38 +0000 2017,[],RT @NaturalDisastur: @MxCCEnvSci Finals at CA Santa Barbra have been postponed till January due to the Thomas Fire. Why can't we have fun w…,MxCCEnvSci,706019755,Thu Jul 19 23:52:01 +0000 2012,194,3094,943271889509715968
86,Beverly Hills,Wed Dec 20 00:08:10 +0000 2017,[],I'm raising money for Thomas Fire Victims. Click to Donate:  https://t.co/AE8dLvgQIc via @gofundme,Ojitos76714876,906412104130871298,Sat Sep 09 07:01:00 +0000 2017,0,25,943271772018892800
87,Beverly Hills,Wed Dec 20 00:08:07 +0000 2017,[],"RT @NASA: Seen by @NASAEarth satellites in space, the Thomas Fire in CA continues to burn and is currently the 3rd largest in the state’s h…",briannabehrendt,31268267,Tue Apr 14 23:44:21 +0000 2009,220,49100,943271758974480384
88,Beverly Hills,Wed Dec 20 00:07:50 +0000 2017,[],RT @FOXLA: So awesome! Actor Rob Lowe opened his home and served a hearty dinner to fire crews battling the Thomas Fire in Santa Barbara.…,jimmyhuiquincy,109940740,Sat Jan 30 19:50:44 +0000 2010,2062,41266,943271688661291010
89,Beverly Hills,Wed Dec 20 00:06:21 +0000 2017,"[{'text': 'California', 'indices': [87, 98]}, {'text': 'USA', 'indices': [99, 103]}, {'text': 'Copernicus', 'indices': [118, 129]}, {'text': 'Sentinel', 'indices': [130, 139]}]","RT @Pierre_Markuse: NIR/SWIR version, better showing the burn scar of the Thomas Fire🔥 #California #USA🇺🇸 18 Dec 2017 #Copernicus #Sentinel…",FernandoRainr,420554188,Thu Nov 24 19:50:12 +0000 2011,416,45212,943271314244165633
90,Beverly Hills,Wed Dec 20 00:06:06 +0000 2017,"[{'text': 'California', 'indices': [87, 98]}, {'text': 'USA', 'indices': [99, 103]}, {'text': 'Copernicus', 'indices': [118, 129]}, {'text': 'Sentinel', 'indices': [130, 139]}]","RT @Pierre_Markuse: NIR/SWIR version, better showing the burn scar of the Thomas Fire🔥 #California #USA🇺🇸 18 Dec 2017 #Copernicus #Sentinel…",chilewildfires,523587026,Tue Mar 13 19:28:11 +0000 2012,16118,66565,943271253514866688
